batch	compound	rt_mean	rt_shift	rt_stdev	sample
1	PGE1	5.08080373831776	0.0101962616822435	0.0418833598813389	pr01_example_aac_091
1	PGE2	4.88949514563107	0.00550485436893133	0.0106171095605047	pr01_example_aac_091
1	PGE3	4.12865048543689	0.0123495145631072	0.0131400515845407	pr01_example_aac_091
1	PGE1	5.08080373831776	-0.0458037383177565	0.0418833598813389	pr01_example_aac_0001
1	PGE3	4.12865048543689	0.00734951456310728	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.011196261682243	0.0418833598813389	pr01_example_aac_163
1	PGE2	4.88949514563107	0.00550485436893133	0.0106171095605047	pr01_example_aac_163
1	PGE3	4.12865048543689	0.00434951456310717	0.0131400515845407	pr01_example_aac_163
1	PGE1	5.08080373831776	-0.0298037383177565	0.0418833598813389	pr01_example_aac_032
1	PGE2	4.88949514563107	0.015504854368932	0.0106171095605047	pr01_example_aac_032
1	PGE3	4.12865048543689	0.0123495145631072	0.0131400515845407	pr01_example_aac_032
1	PGE1	5.08080373831776	0.0231962616822434	0.0418833598813389	pr01_example_aac_197
1	PGE2	4.88949514563107	0.007504854368932	0.0106171095605047	pr01_example_aac_197
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_197
1	PGE1	5.08080373831776	0.00619626168224308	0.0418833598813389	pr01_example_aac_073
1	PGE2	4.88949514563107	0.00350485436893155	0.0106171095605047	pr01_example_aac_073
1	PGE3	4.12865048543689	0.00634951456310695	0.0131400515845407	pr01_example_aac_073
1	PGE1	5.08080373831776	0.0121962616822433	0.0418833598813389	pr01_example_aac_098
1	PGE2	4.88949514563107	0.00250485436893122	0.0106171095605047	pr01_example_aac_098
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_098
1	PGE1	5.08080373831776	0.00919626168224319	0.0418833598813389	pr01_example_aac_164
1	PGE2	4.88949514563107	0.00450485436893189	0.0106171095605047	pr01_example_aac_164
1	PGE3	4.12865048543689	0.00534951456310662	0.0131400515845407	pr01_example_aac_164
1	PGE1	5.08080373831776	0.0401962616822438	0.0418833598813389	pr01_example_aac_013
1	PGE2	4.88949514563107	0.0145048543689317	0.0106171095605047	pr01_example_aac_013
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_013
1	PGE1	5.08080373831776	-0.0368037383177571	0.0418833598813389	pr01_example_aac_007
1	PGE2	4.88949514563107	-0.000495145631068894	0.0106171095605047	pr01_example_aac_007
1	PGE3	4.12865048543689	0.00734951456310728	0.0131400515845407	pr01_example_aac_007
1	PGE1	5.08080373831776	0.019196261682243	0.0418833598813389	pr01_example_aac_110
1	PGE2	4.88949514563107	0.015504854368932	0.0106171095605047	pr01_example_aac_110
1	PGE3	4.12865048543689	0.0193495145631069	0.0131400515845407	pr01_example_aac_110
1	PGE1	5.08080373831776	0.019196261682243	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	0.0135048543689322	0.0106171095605047	pr01_example_aac_0001
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.011196261682243	0.0418833598813389	pr01_example_aac_126
1	PGE2	4.88949514563107	0.00550485436893133	0.0106171095605047	pr01_example_aac_126
1	PGE3	4.12865048543689	0.00734951456310728	0.0131400515845407	pr01_example_aac_126
1	PGE1	5.08080373831776	-0.0218037383177565	0.0418833598813389	pr01_example_aac_165
1	PGE2	4.88949514563107	-0.0274951456310681	0.0106171095605047	pr01_example_aac_165
1	PGE3	4.12865048543689	-0.0566504854368928	0.0131400515845407	pr01_example_aac_165
1	PGE1	5.08080373831776	0.0181962616822435	0.0418833598813389	pr01_example_aac_179
1	PGE2	4.88949514563107	0.015504854368932	0.0106171095605047	pr01_example_aac_179
1	PGE3	4.12865048543689	0.0183495145631074	0.0131400515845407	pr01_example_aac_179
1	PGE1	5.08080373831776	0.0141962616822431	0.0418833598813389	pr01_example_aac_187
1	PGE2	4.88949514563107	0.0135048543689322	0.0106171095605047	pr01_example_aac_187
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_187
1	PGE1	5.08080373831776	0.0101962616822435	0.0418833598813389	pr01_example_aac_082
1	PGE2	4.88949514563107	0.0105048543689321	0.0106171095605047	pr01_example_aac_082
1	PGE3	4.12865048543689	0.014349514563107	0.0131400515845407	pr01_example_aac_082
1	PGE1	5.08080373831776	0.00819626168224286	0.0418833598813389	pr01_example_aac_085
1	PGE2	4.88949514563107	0.00650485436893167	0.0106171095605047	pr01_example_aac_085
1	PGE3	4.12865048543689	0.00934951456310706	0.0131400515845407	pr01_example_aac_085
1	PGE1	5.08080373831776	0.0141962616822431	0.0418833598813389	pr01_example_aac_016
1	PGE2	4.88949514563107	0.00950485436893178	0.0106171095605047	pr01_example_aac_016
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_016
1	PGE1	5.08080373831776	-0.00380373831775671	0.0418833598813389	pr01_example_aac_090
1	PGE2	4.88949514563107	0.00150485436893177	0.0106171095605047	pr01_example_aac_090
1	PGE3	4.12865048543689	0.00634951456310695	0.0131400515845407	pr01_example_aac_090
1	PGE1	5.08080373831776	-0.0218037383177565	0.0418833598813389	pr01_example_aac_149
1	PGE2	4.88949514563107	0.00650485436893167	0.0106171095605047	pr01_example_aac_149
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_149
1	PGE1	5.08080373831776	0.0161962616822429	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	0.007504854368932	0.0106171095605047	pr01_example_aac_0001
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.00619626168224308	0.0418833598813389	pr01_example_aac_153
1	PGE2	4.88949514563107	0.00450485436893189	0.0106171095605047	pr01_example_aac_153
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_153
1	PGE1	5.08080373831776	0.00619626168224308	0.0418833598813389	pr01_example_aac_169
1	PGE2	4.88949514563107	0.007504854368932	0.0106171095605047	pr01_example_aac_169
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_169
1	PGE1	5.08080373831776	0.125196261682244	0.0418833598813389	pr01_example_aac_147
1	PGE2	4.88949514563107	0.0135048543689322	0.0106171095605047	pr01_example_aac_147
1	PGE3	4.12865048543689	0.00834951456310673	0.0131400515845407	pr01_example_aac_147
1	PGE1	5.08080373831776	-0.0318037383177572	0.0418833598813389	pr01_example_aac_174
1	PGE2	4.88949514563107	0.00350485436893155	0.0106171095605047	pr01_example_aac_174
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_174
1	PGE1	5.08080373831776	0.000196261682243737	0.0418833598813389	pr01_example_aac_078
1	PGE2	4.88949514563107	-0.00449514563106845	0.0106171095605047	pr01_example_aac_078
1	PGE3	4.12865048543689	0.00234951456310739	0.0131400515845407	pr01_example_aac_078
1	PGE1	5.08080373831776	0.0161962616822429	0.0418833598813389	pr01_example_aac_137
1	PGE2	4.88949514563107	0.00950485436893178	0.0106171095605047	pr01_example_aac_137
1	PGE3	4.12865048543689	0.014349514563107	0.0131400515845407	pr01_example_aac_137
1	PGE1	5.08080373831776	0.00819626168224286	0.0418833598813389	pr01_example_aac_057
1	PGE2	4.88949514563107	0.00550485436893133	0.0106171095605047	pr01_example_aac_057
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_057
1	PGE1	5.08080373831776	-0.0318037383177572	0.0418833598813389	pr01_example_aac_193
1	PGE2	4.88949514563107	0.00650485436893167	0.0106171095605047	pr01_example_aac_193
1	PGE3	4.12865048543689	0.00834951456310673	0.0131400515845407	pr01_example_aac_193
1	PGE1	5.08080373831776	0.00819626168224286	0.0418833598813389	pr01_example_aac_131
1	PGE2	4.88949514563107	0.00450485436893189	0.0106171095605047	pr01_example_aac_131
1	PGE3	4.12865048543689	0.00434951456310717	0.0131400515845407	pr01_example_aac_131
1	PGE1	5.08080373831776	0.00819626168224286	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	0.00450485436893189	0.0106171095605047	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.00819626168224286	0.0418833598813389	pr01_example_aac_166
1	PGE2	4.88949514563107	-0.00249514563106867	0.0106171095605047	pr01_example_aac_166
1	PGE3	4.12865048543689	0.000349514563106723	0.0131400515845407	pr01_example_aac_166
1	PGE1	5.08080373831776	0.0131962616822427	0.0418833598813389	pr01_example_aac_088
1	PGE2	4.88949514563107	0.00050485436893144	0.0106171095605047	pr01_example_aac_088
1	PGE3	4.12865048543689	0.00534951456310662	0.0131400515845407	pr01_example_aac_088
1	PGE1	5.08080373831776	0.00919626168224319	0.0418833598813389	pr01_example_aac_139
1	PGE2	4.88949514563107	0.007504854368932	0.0106171095605047	pr01_example_aac_139
1	PGE3	4.12865048543689	0.0113495145631068	0.0131400515845407	pr01_example_aac_139
1	PGE1	5.08080373831776	0.00619626168224308	0.0418833598813389	pr01_example_aac_015
1	PGE2	4.88949514563107	0.00150485436893177	0.0106171095605047	pr01_example_aac_015
1	PGE3	4.12865048543689	0.00734951456310728	0.0131400515845407	pr01_example_aac_015
1	PGE1	5.08080373831776	0.0151962616822434	0.0418833598813389	pr01_example_aac_160
1	PGE2	4.88949514563107	0.00850485436893145	0.0106171095605047	pr01_example_aac_160
1	PGE3	4.12865048543689	0.0113495145631068	0.0131400515845407	pr01_example_aac_160
1	PGE1	5.08080373831776	0.00919626168224319	0.0418833598813389	pr01_example_aac_156
1	PGE2	4.88949514563107	0.00050485436893144	0.0106171095605047	pr01_example_aac_156
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_156
1	PGE1	5.08080373831776	0.0151962616822434	0.0418833598813389	pr01_example_aac_131
1	PGE2	4.88949514563107	0.0125048543689319	0.0106171095605047	pr01_example_aac_131
1	PGE3	4.12865048543689	0.0153495145631073	0.0131400515845407	pr01_example_aac_131
1	PGE1	5.08080373831776	-0.0498037383177561	0.0418833598813389	pr01_example_aac_193
1	PGE2	4.88949514563107	-0.00149514563106834	0.0106171095605047	pr01_example_aac_193
1	PGE3	4.12865048543689	0.00334951456310684	0.0131400515845407	pr01_example_aac_193
1	PGE1	5.08080373831776	0.0171962616822432	0.0418833598813389	pr01_example_aac_042
1	PGE2	4.88949514563107	0.0135048543689322	0.0106171095605047	pr01_example_aac_042
1	PGE3	4.12865048543689	0.0183495145631074	0.0131400515845407	pr01_example_aac_042
1	PGE1	5.08080373831776	0.0141962616822431	0.0418833598813389	pr01_example_aac_070
1	PGE2	4.88949514563107	0.00550485436893133	0.0106171095605047	pr01_example_aac_070
1	PGE3	4.12865048543689	0.00834951456310673	0.0131400515845407	pr01_example_aac_070
1	PGE1	5.08080373831776	0.011196261682243	0.0418833598813389	pr01_example_aac_0001
1	PGE3	4.12865048543689	0.00634951456310695	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.00219626168224352	0.0418833598813389	pr01_example_aac_115
1	PGE2	4.88949514563107	-0.00649514563106823	0.0106171095605047	pr01_example_aac_115
1	PGE3	4.12865048543689	0.000349514563106723	0.0131400515845407	pr01_example_aac_115
1	PGE1	5.08080373831776	0.0121962616822433	0.0418833598813389	pr01_example_aac_018
1	PGE2	4.88949514563107	-0.00149514563106834	0.0106171095605047	pr01_example_aac_018
1	PGE3	4.12865048543689	0.00334951456310684	0.0131400515845407	pr01_example_aac_018
1	PGE1	5.08080373831776	0.00919626168224319	0.0418833598813389	pr01_example_aac_198
1	PGE2	4.88949514563107	-0.000495145631068894	0.0106171095605047	pr01_example_aac_198
1	PGE3	4.12865048543689	0.0103495145631065	0.0131400515845407	pr01_example_aac_198
1	PGE1	5.08080373831776	-0.00480373831775616	0.0418833598813389	pr01_example_aac_019
1	PGE2	4.88949514563107	-0.00449514563106845	0.0106171095605047	pr01_example_aac_019
1	PGE3	4.12865048543689	-0.00165048543689306	0.0131400515845407	pr01_example_aac_019
1	PGE1	5.08080373831776	-0.0248037383177566	0.0418833598813389	pr01_example_aac_046
1	PGE2	4.88949514563107	0.00350485436893155	0.0106171095605047	pr01_example_aac_046
1	PGE3	4.12865048543689	0.00734951456310728	0.0131400515845407	pr01_example_aac_046
1	PGE1	5.08080373831776	0.000196261682243737	0.0418833598813389	pr01_example_aac_153
1	PGE2	4.88949514563107	-0.000495145631068894	0.0106171095605047	pr01_example_aac_153
1	PGE3	4.12865048543689	0.00534951456310662	0.0131400515845407	pr01_example_aac_153
1	PGE1	5.08080373831776	0.00219626168224352	0.0418833598813389	pr01_example_aac_125
1	PGE2	4.88949514563107	-0.00349514563106812	0.0106171095605047	pr01_example_aac_125
1	PGE3	4.12865048543689	0.00534951456310662	0.0131400515845407	pr01_example_aac_125
1	PGE1	5.08080373831776	0.0601962616822433	0.0418833598813389	pr01_example_aac_143
1	PGE2	4.88949514563107	0.00950485436893178	0.0106171095605047	pr01_example_aac_143
1	PGE3	4.12865048543689	0.00834951456310673	0.0131400515845407	pr01_example_aac_143
1	PGE1	5.08080373831776	-0.109803738317757	0.0418833598813389	pr01_example_aac_146
1	PGE2	4.88949514563107	0.00950485436893178	0.0106171095605047	pr01_example_aac_146
1	PGE3	4.12865048543689	0.0123495145631072	0.0131400515845407	pr01_example_aac_146
1	PGE1	5.08080373831776	0.119196261682244	0.0418833598813389	pr01_example_aac_182
1	PGE2	4.88949514563107	0.00150485436893177	0.0106171095605047	pr01_example_aac_182
1	PGE3	4.12865048543689	0.00534951456310662	0.0131400515845407	pr01_example_aac_182
1	PGE1	5.08080373831776	-0.0108037383177564	0.0418833598813389	pr01_example_aac_0001
1	PGE3	4.12865048543689	0.00434951456310717	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.00780373831775627	0.0418833598813389	pr01_example_aac_031
1	PGE2	4.88949514563107	0.00050485436893144	0.0106171095605047	pr01_example_aac_031
1	PGE3	4.12865048543689	-0.00165048543689306	0.0131400515845407	pr01_example_aac_031
1	PGE1	5.08080373831776	0.00719626168224341	0.0418833598813389	pr01_example_aac_122
1	PGE2	4.88949514563107	-0.00149514563106834	0.0106171095605047	pr01_example_aac_122
1	PGE3	4.12865048543689	-0.00165048543689306	0.0131400515845407	pr01_example_aac_122
1	PGE1	5.08080373831776	-0.00580373831775649	0.0418833598813389	pr01_example_aac_167
1	PGE2	4.88949514563107	0.007504854368932	0.0106171095605047	pr01_example_aac_167
1	PGE3	4.12865048543689	-0.000650485436892723	0.0131400515845407	pr01_example_aac_167
1	PGE1	5.08080373831776	-0.000803738317756597	0.0418833598813389	pr01_example_aac_179
1	PGE2	4.88949514563107	-0.0184951456310678	0.0106171095605047	pr01_example_aac_179
1	PGE3	4.12865048543689	-0.0216504854368926	0.0131400515845407	pr01_example_aac_179
1	PGE1	5.08080373831776	-0.00180373831775693	0.0418833598813389	pr01_example_aac_059
1	PGE2	4.88949514563107	-0.00649514563106823	0.0106171095605047	pr01_example_aac_059
1	PGE3	4.12865048543689	-0.00565048543689262	0.0131400515845407	pr01_example_aac_059
1	PGE1	5.08080373831776	0.00519626168224363	0.0418833598813389	pr01_example_aac_038
1	PGE2	4.88949514563107	-0.0104951456310687	0.0106171095605047	pr01_example_aac_038
1	PGE3	4.12865048543689	-0.00865048543689273	0.0131400515845407	pr01_example_aac_038
1	PGE1	5.08080373831776	-0.00680373831775682	0.0418833598813389	pr01_example_aac_077
1	PGE2	4.88949514563107	-0.0114951456310681	0.0106171095605047	pr01_example_aac_077
1	PGE3	4.12865048543689	-0.0156504854368924	0.0131400515845407	pr01_example_aac_077
1	PGE1	5.08080373831776	-0.0118037383177567	0.0418833598813389	pr01_example_aac_096
1	PGE2	4.88949514563107	-0.0144951456310682	0.0106171095605047	pr01_example_aac_096
1	PGE3	4.12865048543689	-0.0116504854368928	0.0131400515845407	pr01_example_aac_096
1	PGE1	5.08080373831776	-0.00380373831775671	0.0418833598813389	pr01_example_aac_092
1	PGE2	4.88949514563107	-0.00349514563106812	0.0106171095605047	pr01_example_aac_092
1	PGE3	4.12865048543689	-0.0026504854368925	0.0131400515845407	pr01_example_aac_092
1	PGE1	5.08080373831776	0.0271962616822439	0.0418833598813389	pr01_example_aac_120
1	PGE2	4.88949514563107	-0.00649514563106823	0.0106171095605047	pr01_example_aac_120
1	PGE3	4.12865048543689	-0.00865048543689273	0.0131400515845407	pr01_example_aac_120
1	PGE1	5.08080373831776	-0.0128037383177562	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	-0.0234951456310677	0.0106171095605047	pr01_example_aac_0001
1	PGE3	4.12865048543689	-0.0176504854368922	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.00480373831775616	0.0418833598813389	pr01_example_aac_176
1	PGE2	4.88949514563107	-0.0104951456310687	0.0106171095605047	pr01_example_aac_176
1	PGE3	4.12865048543689	-0.00965048543689306	0.0131400515845407	pr01_example_aac_176
1	PGE1	5.08080373831776	0.00219626168224352	0.0418833598813389	pr01_example_aac_098
1	PGE2	4.88949514563107	-0.00649514563106823	0.0106171095605047	pr01_example_aac_098
1	PGE3	4.12865048543689	-0.0106504854368925	0.0131400515845407	pr01_example_aac_098
1	PGE1	5.08080373831776	-0.0198037383177567	0.0418833598813389	pr01_example_aac_148
1	PGE2	4.88949514563107	-0.0144951456310682	0.0106171095605047	pr01_example_aac_148
1	PGE3	4.12865048543689	-0.0156504854368924	0.0131400515845407	pr01_example_aac_148
1	PGE1	5.08080373831776	-0.0308037383177568	0.0418833598813389	pr01_example_aac_003
1	PGE2	4.88949514563107	-0.0214951456310679	0.0106171095605047	pr01_example_aac_003
1	PGE3	4.12865048543689	-0.0196504854368929	0.0131400515845407	pr01_example_aac_003
1	PGE1	5.08080373831776	-0.00180373831775693	0.0418833598813389	pr01_example_aac_052
1	PGE2	4.88949514563107	-0.0144951456310682	0.0106171095605047	pr01_example_aac_052
1	PGE3	4.12865048543689	-0.0156504854368924	0.0131400515845407	pr01_example_aac_052
1	PGE1	5.08080373831776	-0.0128037383177562	0.0418833598813389	pr01_example_aac_076
1	PGE2	4.88949514563107	-0.0174951456310684	0.0106171095605047	pr01_example_aac_076
1	PGE3	4.12865048543689	-0.022650485436893	0.0131400515845407	pr01_example_aac_076
1	PGE1	5.08080373831776	-0.00680373831775682	0.0418833598813389	pr01_example_aac_081
1	PGE2	4.88949514563107	-0.0124951456310685	0.0106171095605047	pr01_example_aac_081
1	PGE3	4.12865048543689	-0.0176504854368922	0.0131400515845407	pr01_example_aac_081
1	PGE1	5.08080373831776	-0.00780373831775627	0.0418833598813389	pr01_example_aac_071
1	PGE2	4.88949514563107	-0.0174951456310684	0.0106171095605047	pr01_example_aac_071
1	PGE3	4.12865048543689	-0.0156504854368924	0.0131400515845407	pr01_example_aac_071
1	PGE1	5.08080373831776	-0.00680373831775682	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	-0.016495145631068	0.0106171095605047	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.187803738317757	0.0418833598813389	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.00480373831775616	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	-0.0144951456310682	0.0106171095605047	pr01_example_aac_0001
1	PGE1	5.08080373831776	0.000196261682243737	0.0418833598813389	pr01_example_aac_0001cal0
1	PGE2	4.88949514563107	-0.0114951456310681	0.0106171095605047	pr01_example_aac_0001cal0
1	PGE3	4.12865048543689	-0.0166504854368927	0.0131400515845407	pr01_example_aac_0001cal0
1	PGE1	5.08080373831776	-0.000803738317756597	0.0418833598813389	pr01_example_aac_0001cal1
1	PGE2	4.88949514563107	-0.0104951456310687	0.0106171095605047	pr01_example_aac_0001cal1
1	PGE3	4.12865048543689	-0.0126504854368923	0.0131400515845407	pr01_example_aac_0001cal1
1	PGE1	5.08080373831776	-0.00180373831775693	0.0418833598813389	pr01_example_aac_0001cal2
1	PGE2	4.88949514563107	-0.00949514563106835	0.0106171095605047	pr01_example_aac_0001cal2
1	PGE3	4.12865048543689	-0.0106504854368925	0.0131400515845407	pr01_example_aac_0001cal2
1	PGE1	5.08080373831776	-0.0088037383177566	0.0418833598813389	pr01_example_aac_0001cal3
1	PGE2	4.88949514563107	-0.0154951456310686	0.0106171095605047	pr01_example_aac_0001cal3
1	PGE3	4.12865048543689	-0.0206504854368923	0.0131400515845407	pr01_example_aac_0001cal3
1	PGE1	5.08080373831776	-0.00480373831775616	0.0418833598813389	pr01_example_aac_0001cal4
1	PGE2	4.88949514563107	-0.0144951456310682	0.0106171095605047	pr01_example_aac_0001cal4
1	PGE3	4.12865048543689	-0.0166504854368927	0.0131400515845407	pr01_example_aac_0001cal4
1	PGE1	5.08080373831776	-0.00980373831775605	0.0418833598813389	pr01_example_aac_0001cal5
1	PGE2	4.88949514563107	-0.016495145631068	0.0106171095605047	pr01_example_aac_0001cal5
1	PGE3	4.12865048543689	-0.0186504854368925	0.0131400515845407	pr01_example_aac_0001cal5
1	PGE1	5.08080373831776	-0.0158037383177563	0.0418833598813389	pr01_example_aac_0001cal6
1	PGE2	4.88949514563107	-0.0254951456310684	0.0106171095605047	pr01_example_aac_0001cal6
1	PGE3	4.12865048543689	-0.0266504854368925	0.0131400515845407	pr01_example_aac_0001cal6
1	PGE1	5.08080373831776	-0.0228037383177568	0.0418833598813389	pr01_example_aac_0001
1	PGE2	4.88949514563107	-0.0204951456310685	0.0106171095605047	pr01_example_aac_0001
1	PGE3	4.12865048543689	-0.0216504854368926	0.0131400515845407	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.230803738317757	0.0418833598813389	pr01_example_aac_0001
1	PGE1	5.08080373831776	-0.00580373831775649	0.0418833598813389	pr01_example_aac_0001
1	PGE3	4.12865048543689	-0.0126504854368923	0.0131400515845407	pr01_example_aac_0001
2	PGE1	5.07690265486726	-0.0609026548672569	0.0476673676566823	pr01_example_aac_0002
2	PGE2	4.78757657657658	-0.0375765765765763	0.0342524185077225	pr01_example_aac_0002
2	PGE3	4.01711009174312	-0.0411100917431191	0.0427536741868227	pr01_example_aac_0002
2	PGE1	5.07690265486726	-0.116902654867257	0.0476673676566823	pr01_example_aac_0002
2	PGE2	4.78757657657658	-0.0355765765765765	0.0342524185077225	pr01_example_aac_0002
2	PGE3	4.01711009174312	NA	0.0427536741868227	pr01_example_aac_0002
2	PGE1	5.07690265486726	-0.00690265486725661	0.0476673676566823	pr01_example_aac_0002
2	PGE2	4.78757657657658	-0.0395765765765761	0.0342524185077225	pr01_example_aac_0002
2	PGE3	4.01711009174312	-0.0451100917431195	0.0427536741868227	pr01_example_aac_0002
2	PGE1	5.07690265486726	0.00309734513274318	0.0476673676566823	pr01_example_aac_0002cal0
2	PGE2	4.78757657657658	-0.0305765765765766	0.0342524185077225	pr01_example_aac_0002cal0
2	PGE3	4.01711009174312	-0.0391100917431193	0.0427536741868227	pr01_example_aac_0002cal0
2	PGE1	5.07690265486726	-0.0139026548672572	0.0476673676566823	pr01_example_aac_0002cal1
2	PGE2	4.78757657657658	-0.0345765765765762	0.0342524185077225	pr01_example_aac_0002cal1
2	PGE3	4.01711009174312	-0.0401100917431196	0.0427536741868227	pr01_example_aac_0002cal1
2	PGE1	5.07690265486726	-0.0179026548672567	0.0476673676566823	pr01_example_aac_0002cal2
2	PGE2	4.78757657657658	-0.0425765765765762	0.0342524185077225	pr01_example_aac_0002cal2
2	PGE3	4.01711009174312	-0.0451100917431195	0.0427536741868227	pr01_example_aac_0002cal2
2	PGE1	5.07690265486726	-0.0159026548672569	0.0476673676566823	pr01_example_aac_0002cal3
2	PGE2	4.78757657657658	-0.0435765765765765	0.0342524185077225	pr01_example_aac_0002cal3
2	PGE3	4.01711009174312	-0.0441100917431192	0.0427536741868227	pr01_example_aac_0002cal3
2	PGE1	5.07690265486726	0.0350973451327432	0.0476673676566823	pr01_example_aac_0002cal4
2	PGE2	4.78757657657658	-0.0435765765765765	0.0342524185077225	pr01_example_aac_0002cal4
2	PGE3	4.01711009174312	-0.0391100917431193	0.0427536741868227	pr01_example_aac_0002cal4
2	PGE1	5.07690265486726	-0.0199026548672574	0.0476673676566823	pr01_example_aac_0002cal5
2	PGE2	4.78757657657658	-0.0435765765765765	0.0342524185077225	pr01_example_aac_0002cal5
2	PGE3	4.01711009174312	-0.0481100917431196	0.0427536741868227	pr01_example_aac_0002cal5
2	PGE1	5.07690265486726	-0.0199026548672574	0.0476673676566823	pr01_example_aac_0002cal6
2	PGE2	4.78757657657658	-0.0435765765765765	0.0342524185077225	pr01_example_aac_0002cal6
2	PGE3	4.01711009174312	-0.0491100917431195	0.0427536741868227	pr01_example_aac_0002cal6
2	PGE1	5.07690265486726	0.0010973451327434	0.0476673676566823	pr01_example_aac_0002
2	PGE3	4.01711009174312	-0.0461100917431194	0.0427536741868227	pr01_example_aac_0002
2	PGE1	5.07690265486726	-0.119902654867257	0.0476673676566823	pr01_example_aac_0002
2	PGE2	4.78757657657658	NA	0.0342524185077225	pr01_example_aac_0002
